Autosomes 1_19,Mitochondrial M,Sex XY,Bgd_Si 350 MeV/n_4,FociPerGy_Si 350 MeV/n_4,Bgd_Si 350 MeV/n_8,FociPerGy_Si 350 MeV/n_8,Bgd_Si 350 MeV/n_24,FociPerGy_Si 350 MeV/n_24,Bgd_Si 350 MeV/n_48,FociPerGy_Si 350 MeV/n_48,Bgd_Ar 350 MeV/n_4,FociPerGy_Ar 350 MeV/n_4,Bgd_Ar 350 MeV/n_8,FociPerGy_Ar 350 MeV/n_8,Bgd_Ar 350 MeV/n_24,FociPerGy_Ar 350 MeV/n_24,Bgd_Ar 350 MeV/n_48,FociPerGy_Ar 350 MeV/n_48,Bgd_Fe 600 MeV/n_4,FociPerGy_Fe 600 MeV/n_4,Bgd_Fe 600 MeV/n_8,FociPerGy_Fe 600 MeV/n_8,Bgd_Fe 600 MeV/n_24,FociPerGy_Fe 600 MeV/n_24,Bgd_Fe 600 MeV/n_48,FociPerGy_Fe 600 MeV/n_48,Bgd_X-ray_4,FociPerGy_X-ray_4,Bgd_X-ray_24,FociPerGy_X-ray_24,Bgd_X-ray_48,FociPerGy_X-ray_48
1,0,0,0.001470785,0.047721839,0.000347682,0.297180737,0.001284965,0.252416366,0.04733633,0.392365995,0.002942783,0.199657843,0.000826981,0.680902018,0.579041125,0.369539951,0.144888737,0.480466043,0.988192849,0.780255044,0.398668289,0.06415495,0.958692508,0.802889019,0.756043831,0.929808675,0.6453422,0.967505522,0.500548531,0.70166146,0.717516432,0.750610538
1,0,0,0.001074939,0.041860042,0.000708612,0.084525684,0.004620112,0.255983577,0.115732916,0.135685159,0.009419474,0.487218418,0.004739802,0.436151286,0.892702813,0.379079759,0.063504929,0.456204759,0.839620756,0.731718735,0.666912886,0.047021595,0.939508311,0.860640246,0.549478802,0.769795231,0.52770399,0.873870712,0.497529753,0.918191432,0.497042523,0.72964529
1,0,0,0.003382231,0.110560361,0.002130829,0.545391874,0.008268081,0.171346861,0.072353344,0.43160125,0.03023057,0.720076966,0.006912059,0.925542582,0.887609447,0.302590493,0.044363298,0.815245462,0.637461187,0.274058556,0.753254035,0.09310795,0.474809056,0.317560194,0.303683415,0.673949965,0.163501409,0.208783478,0.169032776,0.178793642,0.165939269,0.723387711
1,0,0,0.00312514,0.381040727,0.001506753,0.862788577,0.002115757,0.43883203,0.150732558,0.778042843,0.016190897,0.332121593,0.005191749,0.417677051,0.8037945,0.350101181,0.088349539,0.80550991,0.709317606,0.314739052,0.92218835,0.43828611,0.557996999,0.585346057,0.42455731,0.778393775,0.197747325,0.360485782,0.084899473,0.370962321,0.262646265,1.0
1,0,0,0.012193638,0.102439397,0.000306147,0.022581841,0.054650741,0.141307113,0.14523726,0.07150043,0.04257925,0.448330895,0.009824638,0.422356265,0.527626304,0.834910368,0.176014549,0.435234036,0.781702795,0.684733563,0.697846851,0.005011928,0.938151825,0.475170855,0.773259792,0.668661908,0.685813579,0.980060016,0.676666918,0.802592948,0.800297251,0.880785217
1,0,0,0.837643014,0.825734789,0.222264527,0.034648351,0.775571115,0.401778994,0.363388499,0.586827489,0.73918494,0.588579044,0.452512327,0.025354689,0.811075567,0.202706968,0.713490943,0.531554288,0.197238197,0.293221239,0.732553409,0.002828263,0.212478164,0.241643642,0.256220008,0.019102707,0.09751501,0.330493179,0.690759772,0.608084355,0.232260871,0.497688382
1,0,0,0.010704594,0.025966112,0.113252315,0.895628541,0.023220554,0.108347196,0.214562603,0.289522578,0.302979647,0.50636544,0.205374712,0.786351757,0.325681532,0.50636544,0.022125138,0.297712609,0.97737615,0.218340973,0.872232363,0.10666408,0.984917127,0.315601745,0.056267041,0.58100462,0.949487204,0.351731067,0.347555573,0.244551458,0.498883902,0.638608344
1,0,0,0.45102896,0.00352902,0.862871191,0.396253682,0.242071685,0.409150689,0.039649084,0.322564447,0.698089103,0.231707294,0.378717421,0.05676228,0.665262446,0.609340035,0.358668262,0.369513181,0.292746212,0.138557376,0.748179157,0.558414359,0.982140733,0.281765893,0.709161852,0.609340035,0.784603435,0.444445724,0.196527815,0.378702937,0.210852279,0.90199165
1,0,0,0.344462211,0.018086347,0.854571277,0.20614235,0.105082603,0.727892356,0.046846179,0.120399765,0.468912448,0.048713907,0.35178196,0.001907911,0.984991656,0.472450038,0.665154781,0.290785987,0.197393567,0.180338469,0.440180228,0.634460274,0.799469576,0.519805975,0.917598033,0.674882399,0.906696085,0.712121306,0.077118691,0.650216839,0.337287015,0.808449055
1,0,0,0.001364305,0.700946314,0.025211614,0.991157498,0.025207114,0.392784507,0.039255186,0.011901032,0.004208201,0.806437505,0.037839459,0.693364061,0.991414805,0.94056539,0.444673808,0.873054093,0.511476568,0.270685586,0.991406352,0.23490457,0.407260844,0.114389291,0.838016633,0.448650926,0.227985706,0.56332547,0.242979308,0.685102513,0.501695284,0.970610785
1,0,0,0.000890287,0.757164396,0.007933144,0.56238702,0.005746217,0.348757377,0.006396645,0.062609078,0.00063097,0.3429064,0.00645281,0.972556932,0.639470174,1.0,0.75473628,0.823036777,0.395107879,0.213547649,0.696039781,0.247352389,0.419637881,0.177477145,0.774676498,0.730749327,0.318584578,0.503530418,0.233164806,0.443543573,0.814364212,0.793740566
1,0,0,0.0012492,0.093443561,0.004161512,0.145243506,0.029296966,0.150141886,0.108527419,0.096913541,0.063622733,0.801483611,0.034974531,0.841954663,0.48943623,0.325909396,0.011991163,0.882839962,0.534358024,0.317368744,0.357762221,0.075611002,0.494864798,0.361521888,0.230663409,0.774783686,0.076109525,0.368410595,0.119064071,0.328425717,0.077514415,0.69232755
1,0,0,0.000324016,0.599090169,0.000642523,0.887949619,0.000568444,0.550373834,0.026946063,0.81657857,0.000869775,0.080406335,0.00188892,0.07233988,0.551184158,0.458509473,0.164165936,0.974876772,1.0,0.788896806,0.817589081,0.740810957,0.848706775,1.0,0.987319773,0.55975253,0.120320884,0.937681306,0.022556871,0.595845045,0.476955833,0.882588034
1,0,0,0.012895396,0.678757573,0.023634438,0.758388228,0.150178462,0.634517033,0.547791301,0.041398942,0.123235232,0.004473044,0.136285479,0.089951638,0.23847328,0.449163741,0.038127987,0.046701957,0.282216258,0.184387155,0.14298937,0.038478507,0.293896471,0.152117286,0.146888598,0.231326508,0.010612842,8.72e-05,0.128884352,0.000245955,0.119871007,0.001042361
1,0,0,0.000818664,0.370561164,0.011225945,0.354604401,0.00612033,0.740202026,0.028259735,0.076679999,0.000901965,0.810171707,0.005093818,0.457076475,0.707694715,0.292882039,0.651080273,0.236227084,0.868580597,0.895772857,0.77422458,0.694180695,0.885939212,0.930407105,0.929700441,0.335247709,0.052286773,0.00638356,0.021196962,0.007513827,0.398047363,0.026452192
1,0,0,0.056175891,0.525584216,0.251884719,0.055059334,0.021926563,0.176970078,0.099973447,0.2751824,0.066127186,0.842627959,0.082940178,0.34936697,0.95273216,0.935539639,0.635214417,0.493610256,0.339018222,0.653632832,0.218307493,0.751827384,0.317038082,0.430734106,0.224304687,0.181282037,0.438317249,0.200284519,0.882070065,0.206167336,0.698244401,0.658793952
1,0,0,0.001061861,0.833592338,0.003653869,0.629005617,0.001345628,0.969156958,0.126978035,0.075608624,0.000539647,0.486100749,0.000639746,0.006352973,0.49355672,0.072463064,0.547400177,0.378447239,0.845907541,0.783676745,0.752929207,0.02527501,0.725064878,0.647113188,0.88231898,0.270139196,0.124094311,0.005302858,0.124303235,0.006515889,0.605661377,0.011722466
1,0,0,0.031104475,0.408186033,0.543970438,0.050283244,0.007961341,0.863286905,0.310223555,0.293445309,0.052573377,0.533164343,0.334638189,0.592483709,0.915407861,0.745581906,0.831713038,0.101936917,0.395313855,0.993005358,0.108674797,0.46610258,0.304404656,0.556535184,0.677400468,0.719164802,0.92716865,0.221933202,0.611748546,0.199603275,0.745054515,0.318503841
1,0,0,0.011600991,0.318641781,0.026650191,0.386464016,0.000117704,0.993537192,0.21272891,0.285594313,0.010405685,0.23660077,0.029363725,0.364309573,0.618059646,0.348334557,0.219513265,0.230559145,1.0,0.414874691,0.054939405,0.469298079,0.890151232,0.478731324,0.735728447,0.268455393,0.703209874,0.650408413,0.10419678,0.112145967,0.558920086,0.410163552
1,0,0,0.392760028,0.735702464,0.3927817,0.867626213,0.679740848,0.959530078,0.777551088,0.137638953,0.69320397,0.085339152,0.864968396,6.73e-05,0.945768734,0.813301057,0.344275167,0.962332143,0.811767533,0.751107167,0.379836015,0.071302177,0.600355547,0.940839446,0.4340807,0.660835399,0.437778082,0.090377245,0.025326944,0.27751171,0.734520268,0.205069143
1,0,0,0.15045061,0.475464197,0.152931365,0.202622078,0.018463578,0.476860225,0.585167082,0.748589872,0.194013178,0.25260995,0.341411574,0.096633907,0.456553465,0.915112281,0.156986402,0.144203597,0.881594782,0.560086141,0.09939428,0.139667906,0.70960867,0.651831223,0.471706919,0.824774329,0.956076185,0.07964235,0.613812475,0.015677379,0.556756118,0.104795319
1,0,0,0.013325075,0.632279846,0.096561008,0.018930742,0.006710843,0.628282325,0.065887152,0.376742303,0.010164302,0.990981287,0.049448736,0.954929008,0.819287677,0.794832451,1.0,0.129706509,0.262786559,0.692227573,0.192559335,0.434468686,0.293087668,0.563849501,0.500364541,0.421211627,0.578071652,0.143254585,0.504034909,0.10999514,0.307719809,0.287334409
1,0,0,0.013527257,1.0,0.153371109,0.02710413,0.003575208,0.353503672,0.021649859,0.329905814,0.006751034,0.427528463,0.042196724,0.815805419,0.692815686,0.730225622,0.939999228,0.44967723,0.142163658,0.249882031,0.088417792,0.078550542,0.125125518,0.130872361,0.770616486,0.213106658,0.476549974,0.494221743,0.620009616,0.335601784,0.353338394,0.864507982
1,0,0,0.047031407,0.036322299,0.184437886,0.691117008,0.036382533,0.165487265,0.6769063,0.49157093,0.566123386,0.351762057,0.274413742,0.594486614,0.343531672,0.475634048,0.017388985,0.273457266,0.777626962,0.10748971,0.777458699,0.092232434,0.869752575,0.306688175,0.01465299,0.431945476,0.886947938,0.245956832,0.562858498,0.289840079,0.422073346,0.770857227
1,0,0,0.089636937,0.683302531,0.016945444,0.576336284,0.176393332,0.175997001,0.498970061,0.906419246,0.665319995,0.510605571,0.246768528,0.662845486,0.586282889,0.179663713,0.023742944,0.766089835,0.077430237,0.409553599,0.360305619,0.314506608,0.261175396,0.307839353,0.003540324,0.166370374,0.962222363,0.97507084,0.416384843,0.790487332,0.968504721,0.661560889
1,0,0,0.350162145,0.492601944,0.807711985,0.069602989,0.05743534,0.576762248,0.032051714,0.37924382,0.054281042,0.054810786,0.429093521,0.130709025,0.596365426,0.255900141,0.492357787,0.472229012,0.06005658,0.609340035,0.063019679,0.079575015,0.196746515,0.295331783,0.071038259,0.39381724,0.786226212,0.967505522,0.205833968,0.529992079,0.830719327,0.653901072
1,0,0,0.146796327,0.893885175,0.181325403,0.242209043,0.064715206,0.480219756,0.604926988,0.247962394,0.44538267,0.683480375,0.648871617,0.020995181,0.827393656,0.628214798,0.123666982,0.338451481,0.460678387,0.878520793,0.667171831,0.134174832,0.99488189,0.908737757,0.021320743,0.043542067,0.374586369,0.19403379,0.140992054,0.9721141,0.099039908,0.561402868
1,0,0,0.000102846,0.583092511,0.001705566,0.280250031,0.003329138,0.606535468,0.093933611,0.246031372,0.004929861,0.36286504,0.023760393,0.169005716,0.907695588,0.485006467,0.042345156,0.977150187,0.816576874,0.695301125,0.635548013,0.796528201,0.854313836,0.946715397,0.684887665,0.796528201,0.047863625,0.773202318,0.01373332,0.940460249,0.176215961,0.740704999
1,0,0,0.000594168,0.847758491,0.005548594,0.082358742,0.000189504,0.736070837,0.017681924,0.886642184,0.00034366,0.108943445,0.00208682,0.139348275,0.390778105,0.504703599,0.469320898,0.504703599,0.390606321,0.780587409,0.26431178,0.349478931,0.531648252,0.689305297,0.749906507,0.894044072,0.730780307,0.592214651,0.022165617,0.352421377,0.633511692,0.744162163
1,0,0,0.075891651,0.703079376,0.351081297,0.731053163,0.05058005,0.528277031,0.010199199,0.915316248,0.006078766,0.025813705,0.117455245,0.137698443,0.50015206,0.388523676,0.756465723,0.938759036,0.177370789,0.538364679,0.428837483,0.133593401,0.519945555,0.260272176,0.01771596,0.097500089,0.055694073,0.919826331,0.051604043,0.711982172,0.355873944,0.711982172
1,0,0,0.458110073,0.460992367,0.291903748,0.370772128,0.204464319,0.173727381,0.282373661,0.501213456,0.706341205,0.371346745,0.771164078,0.572330489,0.459086439,0.357386982,0.045841656,0.241319521,0.22373323,0.37844987,0.905209283,0.59946186,0.62464444,0.364325696,0.000713351,0.029448562,0.15760379,0.994178911,0.718486843,0.525150707,0.279111185,0.798417716
1,0,0,0.00536266,0.055897438,0.001042392,0.30574371,0.002014708,0.357359847,0.14734612,0.614900292,0.014704129,0.589300653,0.003344128,0.49181696,0.849652074,0.183361093,0.039280548,0.96088858,0.463101271,0.237433266,0.574907676,0.005869062,0.520169871,0.257700323,0.650331775,0.367571219,0.179078618,0.257141851,0.274449436,0.122670976,0.325734854,0.502316036
1,0,0,0.091597202,0.037432597,0.148537575,0.978515602,0.009257677,0.511970834,0.94275517,0.992840508,0.446823632,0.301169811,0.253810208,0.197667052,0.477684268,0.209753101,0.014864224,0.18049009,0.426752865,0.046419859,0.338998483,0.003028527,0.617911841,0.103193386,0.178959715,0.540239981,0.726875553,0.149975209,0.527226646,0.062680789,0.609947566,0.225667146
1,0,0,0.978042813,0.502910312,0.715365643,0.210205149,0.700008231,0.983516476,0.879658033,0.027687063,0.690764497,0.167965964,0.535539795,7.53e-05,0.774143308,0.568568048,0.445309135,0.413907984,0.834634775,0.688016779,0.896136153,0.030721277,0.958379697,0.989669129,0.172873274,0.207395788,0.495234061,0.096195476,0.081216828,0.511993287,0.495092666,0.290630554
1,0,0,0.67874931,0.222356046,0.326881652,0.576739031,0.845863077,0.709816267,0.515028947,0.055043238,0.224450711,0.268957215,0.057139652,5.75e-05,0.198153211,0.194306781,0.096290436,0.60611191,1.0,0.769236807,0.942608386,0.010533378,0.841589608,0.709360107,0.082867744,0.062277663,0.605136432,0.008734431,0.156600257,0.174311729,0.830507473,0.059737217
1,0,0,0.001405411,0.913832618,0.015868586,0.020305244,0.000378028,0.730097388,0.072046281,0.755846136,0.00299298,0.32429473,0.002622179,0.207454377,0.22321039,0.112637064,0.890884452,0.085854164,0.529108352,0.409576074,0.433555599,0.841673962,0.980688201,0.391549411,0.467850069,0.841673962,0.936055079,0.221223017,0.004734118,0.121841003,0.497904,0.264436874
1,0,0,0.000145203,0.670234732,0.000561896,0.489053644,0.000843222,0.708388459,0.042648088,0.633458911,0.000419116,0.250052859,0.000362667,0.269372897,0.204197185,0.07019113,0.599714208,0.432168367,1.0,0.487305702,0.714921846,0.618494925,0.518003464,0.441103079,0.843299064,0.348652952,0.126649554,0.274337812,0.000977877,0.239107691,0.620330352,0.337631695
1,0,0,0.00139718,0.692856288,0.001767963,0.471954953,0.00050025,0.5223955,0.235224956,0.222085957,0.00058803,0.84311778,0.000692834,0.028124586,0.295805977,0.018303783,0.511501183,0.215528559,0.624411307,0.414747972,0.815137436,0.006134669,0.403965994,0.289191611,0.920262086,0.156175251,0.092118156,0.006185001,0.015382976,0.005270596,0.607233964,0.012229136
1,0,0,0.002371465,0.178478551,0.100595423,0.001762078,0.002309699,0.782054384,0.020696757,0.347533598,0.000580124,0.458062409,0.007730255,0.839837219,0.167333204,0.534043895,0.263916537,0.220636696,0.107910248,0.289851034,0.251008615,0.115343857,0.221439893,0.296787701,0.933851281,0.467221175,0.564804563,0.289002892,0.054727408,0.218687905,0.164796647,0.259266598
1,0,0,0.024282517,0.780675593,0.187751028,0.006050377,0.02018902,0.684872389,0.120798941,0.180042532,0.029932013,0.484341936,0.020786834,0.125763674,0.543465733,0.334329359,0.766848082,0.153768265,0.335287337,0.982402429,0.51880783,0.632523207,0.583378281,0.970674879,0.150591146,0.334329359,0.465357081,0.021818204,0.354180628,0.054586281,0.571224567,0.123882576
1,0,0,0.001362523,0.89587595,0.003308578,0.97117107,0.003059585,0.763290132,0.201775093,0.069081519,0.002141423,0.271716436,0.001632469,0.006820691,0.56055151,0.012963541,0.273002549,0.207811584,0.552717944,0.347578444,0.697580591,0.000921579,0.361157686,0.176485979,0.72348963,0.183974305,0.054122925,0.005259739,0.023321966,0.003435024,0.446444205,0.004838509
1,0,0,0.003513356,0.453807004,0.001815749,0.578989821,0.004300328,0.708991832,0.729625945,0.418376542,0.037607994,0.251695738,0.004488877,0.064703579,0.815056873,0.004231917,0.04911586,0.175356582,0.173680647,0.018876837,0.52668944,1.82e-05,0.08944521,0.013330733,0.323352909,0.059735013,0.034856896,0.006701239,0.010688246,0.007603652,0.158238874,0.013109756
1,0,0,0.329831616,0.423949501,0.329857193,0.304504619,0.105950931,0.155937155,0.446938073,0.600202081,0.932815654,0.600852606,0.427265097,0.670533689,0.74125334,0.242738862,0.10154053,0.310866066,0.379705345,0.562541636,0.79473412,0.796434429,0.794854673,0.581551857,0.000805093,0.017827151,0.126206318,0.99379922,0.520403002,0.602303259,0.272144719,0.703231174
1,0,0,0.537391713,0.089259088,0.410902845,0.257847389,0.987382786,0.456843257,0.635120074,0.086203635,0.168214817,0.6939659,0.626401617,0.035893537,0.584581533,0.958572232,0.337606573,0.337101283,0.976094629,0.162775011,0.940249094,0.760874325,0.77590105,0.384198372,0.012114524,0.104569853,0.180327847,0.696834635,0.384094514,0.848853518,0.973275452,0.383140259
1,0,0,0.273858116,0.978743652,0.482214937,0.068380983,0.127325454,0.098680677,0.767198107,0.740004122,0.587977511,0.47529999,0.456290535,0.847047263,0.932540686,0.517948775,0.369377539,0.424764629,0.819136869,0.464941411,0.49780458,0.350671372,0.508929121,0.43461766,0.001891511,0.001301194,0.042516701,0.99291382,0.957080148,0.689255402,0.072565379,0.742364678
1,0,0,0.382345061,0.588902982,0.60643651,0.046075095,0.275674422,0.127375522,0.725595067,0.545342442,0.728585655,0.278117326,0.755338176,0.673528189,0.72857749,0.866228956,0.483110064,0.422791131,0.892928999,0.32444593,0.491753786,0.214667557,0.407220979,0.338540107,0.004931131,0.001044465,0.032878089,0.969363893,0.625162251,0.695111644,0.051414362,0.823699909
1,0,0,0.269584434,0.687466271,0.521108144,0.369829989,0.124020734,0.268998662,0.265350309,0.712874456,0.978080376,0.623770492,0.86185285,0.402700634,0.686940612,0.325557022,0.08497806,0.290791993,0.389139491,0.799332901,0.948829308,0.467044553,0.919726363,0.956565528,0.000380119,0.003679247,0.159112557,0.360504829,0.238179003,0.845615463,0.295545011,0.429187935
1,0,0,0.166536538,0.280944005,0.143131055,0.517164935,0.03614818,0.158895852,0.691729047,0.697790968,0.383840056,0.893867253,0.180912545,0.856754778,0.930603518,0.260053697,0.199491582,0.712149602,0.617854121,0.943694221,0.288252555,0.688861877,0.745407578,0.893867253,0.004827531,0.008013951,0.023730854,0.368459295,0.843567146,0.936290097,0.039830599,0.368459295
1,0,0,0.371249269,0.396857712,0.551141995,0.460993333,0.243087631,0.147031867,0.229833281,0.940607593,0.717967858,0.288090229,0.862850303,0.913177873,0.460453203,0.260493771,0.051401896,0.317560194,0.299843464,0.553571125,0.924851491,0.803169643,0.783405375,0.662596323,0.00019179,0.007265644,0.151112574,0.786756658,0.48127129,0.854611704,0.392737068,0.643579303
1,0,0,0.060550787,0.637639436,0.020312757,0.656911741,0.103626295,0.162894787,0.668361956,0.797201661,0.383603695,0.719780157,0.104275406,0.730771478,0.847757412,0.127202884,0.046122875,0.877842568,0.129988419,0.572712341,0.403656172,0.407297973,0.355882915,0.450206052,0.003981299,0.127202884,0.95993075,0.980170194,0.287843634,0.861860981,0.979954949,0.589852099
1,0,0,0.957080922,0.160522141,0.885893898,0.269477728,0.467537877,0.332001357,0.495330691,0.165987656,0.374089023,0.926505538,1.0,0.126312403,0.605581692,0.632431857,0.213235001,0.316847441,0.773402684,0.215523331,0.95945078,0.873404269,0.76050002,0.424764629,0.002654708,0.052015186,0.138392505,0.753905025,0.417792389,0.955895638,0.709258591,0.448876279
1,0,0,0.150789264,0.401265209,0.641392885,0.027003154,0.074403741,0.338873346,0.044905926,0.167141521,0.123736254,0.059923603,0.104733953,0.004537647,0.345586018,0.804887813,0.607741614,0.126305781,0.141075173,0.198626625,0.756841027,0.605301708,1.0,0.372108182,0.838566003,0.372108182,0.762550947,0.458521967,0.001964925,0.448453772,0.656316607,0.532370951
1,0,0,0.218120439,0.328680756,0.59609645,0.090597563,0.027391277,0.122285681,0.155929704,0.063589142,0.111149771,0.115034172,0.130639787,0.060528674,0.33172414,0.44821585,0.818256753,0.067008357,0.381803335,0.084323117,0.393753764,0.422141453,0.738741017,0.125763674,0.324395253,0.031547046,0.425331586,0.299388857,0.001954629,0.129331816,0.754701313,0.137930471
1,0,0,0.052195148,0.426972986,0.145361031,0.284414574,0.110745924,0.049502291,0.041245201,0.804414133,0.009438494,0.290003828,0.135540835,0.193520509,0.492700861,0.7345241,0.623023815,0.213421759,0.458180005,0.514717407,0.911337918,0.948867329,0.745507583,0.601156915,0.030772738,0.006381717,0.013793397,0.29318191,0.00378941,0.134022203,0.413509498,0.04165509
1,0,0,0.03876941,0.181106851,0.036257443,0.55206962,0.159056331,0.178362119,0.862037586,0.136096081,0.146834079,0.539106857,0.189868353,0.77554188,0.979081492,0.622148455,0.406262985,0.883247716,0.558041351,0.183315657,0.779563967,0.155921515,0.76627409,0.220586724,0.02526312,0.009342228,0.560173725,0.863041069,0.899610774,0.893273256,0.294182092,0.56479844
1,0,0,0.040236428,0.498932877,0.084932602,0.822389329,0.024854373,0.101697164,0.073898097,0.265380077,0.018054355,0.065521692,0.022552412,0.065521692,0.263726714,0.276031015,0.885095137,0.296663173,0.76097192,0.091615215,0.819425679,0.256384134,0.304572727,0.125306942,0.134192747,0.002702293,0.014077654,0.31273113,0.000126279,0.200173073,0.138262793,0.151420399
1,0,0,0.005863794,0.608922103,0.00110491,0.872344828,0.026224164,0.799548623,0.462045254,0.51518818,0.080707826,0.36817791,0.006605167,0.685150146,0.955275458,0.094256228,0.056426293,0.177169839,0.258480844,0.017286427,0.264978036,0.001875478,0.108962626,0.013110907,0.066550905,0.335091513,0.124728761,0.012721508,0.043481583,0.028361794,0.189808201,0.097158175
1,0,0,0.00316828,0.880714871,0.011521411,0.053469837,0.001264421,0.911309441,0.119546137,0.800540743,0.017063445,0.747398576,0.008497438,0.37337167,0.453798504,0.160200734,0.560719478,0.028415875,0.843676211,0.11318336,0.649971521,0.132561328,0.730004401,0.062085216,0.257014,0.703439261,0.991161316,0.074508744,0.015805751,0.02812989,0.69814431,0.109009994
1,0,0,0.004472434,0.157640447,0.078996054,0.00250476,0.004842082,0.740312816,0.049914813,0.470734179,0.001620807,0.730282875,0.021247428,0.730282875,0.312351574,0.779033221,0.391368953,0.13574128,0.198633029,0.526167995,0.30042559,0.206283281,0.323958144,0.53671696,0.814685478,0.602122715,0.662348141,0.258228053,0.097940913,0.160050727,0.142896442,0.182999848
1,0,0,0.010641878,0.201834875,0.063116545,0.014469818,0.001690491,0.328410508,0.196997486,0.871913503,0.002304658,0.968190556,0.044374403,0.649211163,0.363490983,0.467343984,0.681564522,0.058407461,0.573375481,0.942776421,0.12222638,0.879546344,0.573363045,0.879546344,0.601173186,0.428996278,0.921669848,0.15144063,0.10777692,0.024044895,0.113495655,0.025229105
1,0,0,0.070584314,0.903330062,0.221141245,0.282542738,0.002123361,0.822353469,0.897217828,0.276797214,0.053994849,0.258220309,0.114890854,0.28658564,0.343511859,0.083262595,0.432299913,0.466146899,0.775216061,0.523286581,0.156906233,0.390802756,0.815276601,0.684778514,0.320883264,0.231836361,0.433912481,0.303940044,0.045285774,0.669099324,0.062888619,0.931912665
1,0,0,0.003082983,0.972138155,0.026524749,0.076182325,0.003265005,0.736174798,0.208159075,0.20199677,0.011839162,0.674872203,0.043351973,0.861348255,0.696645076,0.325863381,0.570202188,0.054827177,0.546565108,0.483821006,0.477388576,0.276196014,0.63216933,0.483821006,0.235045524,0.462122145,0.558980572,0.271778459,0.05645623,0.146262796,0.339412826,0.209250958
1,0,0,0.000307411,0.61749192,0.000362126,0.573136793,0.001954117,0.656815526,0.094399071,0.778291592,0.001107465,0.442838533,0.001015461,0.197659351,0.353788358,0.13755005,0.379468572,0.296710013,0.7142703,0.240438465,0.585419811,0.369614071,0.379545878,0.192026199,0.738768167,0.253758809,0.102152555,0.254111946,0.002084763,0.168720675,0.619320499,0.246651277
1,0,0,0.00229247,0.852030155,0.012654633,0.027265584,0.00072122,0.68606242,0.127236228,0.62180953,0.006011333,0.490421935,0.005554091,0.16850079,0.340629585,0.185132012,0.724728946,0.050733551,0.718350281,0.209115443,0.497236562,0.615688532,0.88393088,0.196861647,0.400177147,0.714585455,1.0,0.200475591,0.009034458,0.088213094,0.474504773,0.200475591
1,0,0,0.197102544,0.473857547,0.575440836,0.036728874,0.122478337,0.303803496,0.092841754,0.105067009,0.257829553,0.127381024,0.216218049,0.002853286,0.577059087,0.993605162,0.833479386,0.068776458,0.254314398,0.061571642,0.865096496,0.878957179,0.789622091,0.14905386,0.929157441,0.277700958,0.65161401,0.435611016,0.00459434,0.355654358,0.64502698,0.404501654
1,0,0,0.075256996,0.58038518,0.053691907,1.0,0.0682763,0.070587501,0.199287752,0.139418314,0.079100932,0.202726249,0.096111732,0.029485574,0.615883256,0.501576891,0.431658995,0.139912664,0.769724627,0.011537504,0.609676657,0.080529192,0.140997335,0.015491956,0.170289907,0.000605395,0.005906175,0.283133764,0.00037191,0.10467969,0.116524869,0.07577714
1,0,0,0.005729314,0.851056344,0.037910828,0.169190377,0.005233908,0.758417307,0.139776621,0.361310848,0.030647479,0.106284114,0.013848318,0.008345492,0.29518156,0.298852765,0.945784838,0.527073214,0.605290474,0.492400762,0.891738839,0.32486437,0.945795002,0.637873243,0.614951272,0.86131967,1.0,0.821372176,0.009160236,0.868506133,0.702987802,0.987993148
1,0,0,0.001104478,0.844173381,0.042992208,0.084350664,0.003760527,0.535178784,0.347050426,0.642307179,0.03279,0.802235025,0.059952265,0.438948955,0.799779838,0.165030797,0.472098099,0.03725272,0.783449358,0.14633985,1.0,0.55849519,0.924209718,0.223311849,0.176168596,1.0,0.876949379,0.351714827,0.003961806,0.223375277,0.811611475,0.232617551
1,0,0,0.002662505,0.840246371,0.018680759,0.044142505,0.00193824,0.334032921,0.055181022,0.426806194,0.002406266,0.169649847,0.003114685,0.106707837,0.202545124,0.106707837,0.864361977,0.125276966,0.636161576,0.15373682,0.722597088,0.474218852,0.60824206,0.178044348,0.854085277,0.07166729,0.201208635,0.220398554,0.000152124,0.135568406,0.638017399,0.135568406
1,0,0,0.009702221,0.966574188,0.01424633,0.132240488,0.000452202,0.305745717,0.441716102,0.30647095,0.013298401,0.805388825,0.021026881,0.638987872,0.427674175,0.091099703,0.441594168,0.025677712,0.718372472,0.082129423,0.251472551,0.057201649,0.580269371,0.045483343,0.987215615,0.094256228,0.592778727,0.12842361,0.015379578,0.013418868,0.417157076,0.03395227
1,0,0,0.005693449,0.809515594,0.021096491,0.892649784,0.009993638,0.449664696,0.44998672,0.989239492,0.008926457,0.108621511,0.019352594,0.064029031,0.322449528,0.136841907,0.361460593,0.68293835,0.733386987,0.244128056,0.841999297,0.076123262,0.964119107,0.306209263,0.171162496,0.095033735,0.75552263,0.197062983,0.011566577,0.522516328,0.533326853,0.294254874
1,0,0,0.012427996,0.693795729,0.006124932,0.517767961,0.004478609,0.981341879,0.761301168,0.518072547,0.024320636,0.390829494,0.0670675,0.22523093,0.554715084,0.077549834,0.129983807,0.809121064,0.149786302,0.900979006,0.818790586,0.947481484,0.478295193,0.719780157,0.515844129,0.959140801,0.441089867,0.275881559,0.032834842,0.74651935,0.331291864,0.980170194
